events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('A', 'a'), ('A', 'c'))",o,248,482,0.496,0.482,1.029045643153527
"(('A', 'a'), ('D', 'a'))",c,230,499,0.46,0.499,0.9218436873747495
"(('A', 'a'), ('D', 'a'))",o,323,569,0.646,0.569,1.1353251318101933
"(('A', 'a'), ('D', 'a'))",b,402,812,0.804,0.812,0.9901477832512315
"(('A', 'c'), ('A', 'c'))",b,390,787,0.78,0.787,0.9911054637865311
"(('A', 'c'), ('C', 'c'))",b,393,815,0.786,0.815,0.9644171779141105
"(('A', 'c'), ('C', 'c'))",o,286,579,0.572,0.579,0.9879101899827288
"(('A', 'c'), ('C', 'c'))",c,230,463,0.46,0.463,0.9935205183585313
"(('A', 'c'), ('E', 'a'))",o,272,564,0.544,0.564,0.9645390070921988
"(('A', 'c'), ('E', 'a'))",b,404,822,0.808,0.822,0.9829683698296838
"(('A', 'c'), ('E', 'a'))",c,258,487,0.516,0.487,1.0595482546201234
"(('B', 'a'), ('A', 'a'))",b,401,822,0.802,0.822,0.9756690997566911
"(('B', 'a'), ('A', 'a'))",c,164,333,0.328,0.333,0.984984984984985
"(('B', 'a'), ('A', 'a'))",o,282,582,0.564,0.582,0.9690721649484536
"(('B', 'a'), ('B', 'c'))",b,467,928,0.934,0.928,1.0064655172413792
"(('B', 'a'), ('B', 'c'))",o,236,470,0.472,0.47,1.004255319148936
"(('B', 'a'), ('B', 'a'))",b,384,796,0.768,0.796,0.964824120603015
"(('B', 'a'), ('C', 'a'))",c,230,484,0.46,0.484,0.9504132231404959
"(('B', 'a'), ('C', 'a'))",b,406,824,0.812,0.824,0.9854368932038836
"(('B', 'a'), ('C', 'a'))",o,293,601,0.586,0.601,0.9750415973377704
"(('B', 'a'), ('D', 'a'))",o,283,580,0.566,0.58,0.9758620689655172
"(('B', 'a'), ('D', 'a'))",b,412,827,0.824,0.827,0.9963724304715841
"(('B', 'a'), ('D', 'a'))",c,232,475,0.464,0.475,0.976842105263158
"(('B', 'a'), ('D', 'c'))",b,407,824,0.814,0.824,0.9878640776699029
"(('B', 'a'), ('D', 'c'))",o,285,571,0.57,0.571,0.9982486865148862
"(('B', 'a'), ('D', 'c'))",c,241,485,0.482,0.485,0.9938144329896907
"(('B', 'a'), ('E', 'c'))",o,287,574,0.574,0.574,1.0
"(('B', 'a'), ('E', 'c'))",b,405,823,0.81,0.823,0.9842041312272176
"(('B', 'a'), ('E', 'c'))",c,205,489,0.41,0.489,0.8384458077709611
"(('B', 'c'), ('A', 'a'))",o,305,557,0.61,0.557,1.0951526032315977
"(('B', 'c'), ('A', 'a'))",c,182,324,0.364,0.324,1.1234567901234567
"(('B', 'c'), ('A', 'a'))",b,403,835,0.806,0.835,0.9652694610778444
"(('B', 'c'), ('B', 'a'))",b,463,918,0.926,0.918,1.0087145969498912
"(('B', 'c'), ('B', 'a'))",o,242,483,0.484,0.483,1.0020703933747412
"(('B', 'c'), ('B', 'c'))",b,389,773,0.778,0.773,1.0064683053040104
"(('B', 'c'), ('C', 'a'))",o,286,563,0.572,0.563,1.0159857904085259
"(('B', 'c'), ('C', 'a'))",c,256,451,0.512,0.451,1.1352549889135255
"(('B', 'c'), ('C', 'a'))",b,403,841,0.806,0.841,0.958382877526754
"(('B', 'c'), ('C', 'c'))",b,399,816,0.798,0.816,0.9779411764705883
"(('B', 'c'), ('C', 'c'))",c,245,487,0.49,0.487,1.0061601642710472
"(('B', 'c'), ('C', 'c'))",o,296,589,0.592,0.589,1.0050933786078098
"(('B', 'c'), ('D', 'c'))",b,402,820,0.804,0.82,0.9804878048780489
"(('B', 'c'), ('D', 'c'))",c,242,476,0.484,0.476,1.0168067226890756
"(('B', 'c'), ('D', 'c'))",o,281,565,0.562,0.565,0.9946902654867259
"(('B', 'c'), ('E', 'c'))",b,424,801,0.848,0.801,1.058676654182272
"(('B', 'c'), ('E', 'c'))",c,241,484,0.482,0.484,0.9958677685950413
"(('B', 'c'), ('E', 'c'))",o,283,599,0.566,0.599,0.9449081803005008
"(('B', 'a'), ('C', 'c'))",b,405,832,0.81,0.832,0.9735576923076924
"(('B', 'a'), ('C', 'c'))",c,234,493,0.468,0.493,0.949290060851927
"(('B', 'a'), ('C', 'c'))",o,282,579,0.564,0.579,0.9740932642487047
"(('B', 'a'), ('E', 'a'))",b,413,819,0.826,0.819,1.0085470085470085
"(('B', 'a'), ('E', 'a'))",c,233,490,0.466,0.49,0.9510204081632654
"(('B', 'a'), ('E', 'a'))",o,294,574,0.588,0.574,1.024390243902439
"(('B', 'c'), ('D', 'a'))",b,408,825,0.816,0.825,0.9890909090909091
"(('B', 'c'), ('D', 'a'))",o,304,577,0.608,0.577,1.0537261698440208
"(('B', 'c'), ('D', 'a'))",c,251,466,0.502,0.466,1.0772532188841202
"(('B', 'c'), ('E', 'a'))",c,261,469,0.522,0.469,1.1130063965884862
"(('B', 'c'), ('E', 'a'))",b,408,824,0.816,0.824,0.9902912621359223
"(('B', 'c'), ('E', 'a'))",o,299,573,0.598,0.573,1.043630017452007
"(('B', 'c'), ('A', 'c'))",b,394,816,0.788,0.816,0.965686274509804
"(('B', 'c'), ('A', 'c'))",c,173,364,0.346,0.364,0.9505494505494505
"(('B', 'c'), ('A', 'c'))",o,295,615,0.59,0.615,0.959349593495935
"(('B', 'a'), ('A', 'c'))",c,165,343,0.33,0.343,0.9620991253644314
"(('B', 'a'), ('A', 'c'))",b,407,805,0.814,0.805,1.0111801242236023
"(('B', 'a'), ('A', 'c'))",o,259,560,0.518,0.56,0.9249999999999999
"(('C', 'a'), ('A', 'a'))",b,410,832,0.82,0.832,0.985576923076923
"(('C', 'a'), ('A', 'a'))",o,287,577,0.574,0.577,0.9948006932409013
"(('C', 'a'), ('A', 'a'))",c,172,332,0.344,0.332,1.0361445783132528
"(('C', 'a'), ('B', 'c'))",b,419,826,0.838,0.826,1.0145278450363195
"(('C', 'a'), ('B', 'c'))",o,268,575,0.536,0.575,0.9321739130434784
"(('C', 'a'), ('B', 'c'))",c,181,359,0.362,0.359,1.0083565459610029
"(('C', 'a'), ('B', 'a'))",b,406,822,0.812,0.822,0.9878345498783456
"(('C', 'a'), ('B', 'a'))",c,191,347,0.382,0.347,1.100864553314121
"(('C', 'a'), ('B', 'a'))",o,321,578,0.642,0.578,1.110726643598616
"(('C', 'a'), ('C', 'a'))",b,393,791,0.786,0.791,0.9936788874841972
"(('C', 'a'), ('D', 'a'))",o,297,577,0.594,0.577,1.0294627383015598
"(('C', 'a'), ('D', 'a'))",b,395,848,0.79,0.848,0.9316037735849058
"(('C', 'a'), ('D', 'a'))",c,257,454,0.514,0.454,1.13215859030837
"(('C', 'a'), ('D', 'c'))",b,412,836,0.824,0.836,0.9856459330143541
"(('C', 'a'), ('D', 'c'))",o,283,578,0.566,0.578,0.9792387543252595
"(('C', 'a'), ('D', 'c'))",c,233,494,0.466,0.494,0.9433198380566802
"(('C', 'a'), ('E', 'c'))",o,300,592,0.6,0.592,1.0135135135135136
"(('C', 'a'), ('E', 'c'))",b,417,814,0.834,0.814,1.0245700245700247
"(('C', 'a'), ('E', 'c'))",c,255,476,0.51,0.476,1.0714285714285714
"(('C', 'a'), ('C', 'c'))",b,468,915,0.936,0.915,1.022950819672131
"(('C', 'a'), ('C', 'c'))",o,244,484,0.488,0.484,1.0082644628099173
"(('C', 'a'), ('E', 'a'))",b,413,824,0.826,0.824,1.0024271844660195
"(('C', 'a'), ('E', 'a'))",o,297,568,0.594,0.568,1.045774647887324
"(('C', 'a'), ('E', 'a'))",c,246,457,0.492,0.457,1.0765864332603938
"(('C', 'c'), ('A', 'a'))",b,405,812,0.81,0.812,0.9975369458128078
"(('C', 'c'), ('A', 'a'))",o,301,570,0.602,0.57,1.056140350877193
"(('C', 'c'), ('A', 'a'))",c,176,351,0.352,0.351,1.002849002849003
"(('C', 'c'), ('B', 'c'))",o,285,594,0.57,0.594,0.9595959595959596
"(('C', 'c'), ('B', 'c'))",b,407,831,0.814,0.831,0.9795427196149218
"(('C', 'c'), ('B', 'c'))",c,186,343,0.372,0.343,1.0845481049562682
"(('C', 'c'), ('C', 'a'))",b,463,919,0.926,0.919,1.0076169749727966
"(('C', 'c'), ('C', 'a'))",o,217,480,0.434,0.48,0.9041666666666667
"(('C', 'c'), ('E', 'a'))",b,409,815,0.818,0.815,1.003680981595092
"(('C', 'c'), ('E', 'a'))",c,262,473,0.524,0.473,1.1078224101479917
"(('C', 'c'), ('E', 'a'))",o,277,591,0.554,0.591,0.9373942470389173
"(('C', 'c'), ('E', 'c'))",b,412,828,0.824,0.828,0.9951690821256038
"(('C', 'c'), ('E', 'c'))",o,280,566,0.56,0.566,0.9893992932862192
"(('C', 'c'), ('E', 'c'))",c,249,489,0.498,0.489,1.0184049079754602
"(('C', 'c'), ('B', 'a'))",b,408,832,0.816,0.832,0.9807692307692307
"(('C', 'c'), ('B', 'a'))",c,170,361,0.34,0.361,0.9418282548476455
"(('C', 'c'), ('B', 'a'))",o,271,592,0.542,0.592,0.9155405405405407
"(('C', 'c'), ('C', 'c'))",b,390,802,0.78,0.802,0.9725685785536159
"(('C', 'c'), ('D', 'c'))",b,394,824,0.788,0.824,0.9563106796116506
"(('C', 'c'), ('D', 'c'))",o,280,555,0.56,0.555,1.009009009009009
"(('C', 'c'), ('D', 'c'))",c,254,475,0.508,0.475,1.0694736842105264
"(('C', 'c'), ('D', 'a'))",b,411,788,0.822,0.788,1.0431472081218274
"(('C', 'c'), ('D', 'a'))",c,219,497,0.438,0.497,0.8812877263581489
"(('C', 'c'), ('D', 'a'))",o,289,599,0.578,0.599,0.9649415692821368
"(('C', 'c'), ('A', 'c'))",b,405,801,0.81,0.801,1.0112359550561798
"(('C', 'c'), ('A', 'c'))",o,279,583,0.558,0.583,0.9571183533447686
"(('C', 'c'), ('A', 'c'))",c,185,364,0.37,0.364,1.0164835164835164
"(('C', 'a'), ('A', 'c'))",o,296,592,0.592,0.592,1.0
"(('C', 'a'), ('A', 'c'))",b,410,815,0.82,0.815,1.0061349693251533
"(('C', 'a'), ('A', 'c'))",c,174,355,0.348,0.355,0.9802816901408451
"(('D', 'a'), ('A', 'a'))",o,281,585,0.562,0.585,0.9606837606837608
"(('D', 'a'), ('A', 'a'))",b,397,805,0.794,0.805,0.986335403726708
"(('D', 'a'), ('A', 'a'))",c,158,356,0.316,0.356,0.8876404494382023
"(('D', 'a'), ('B', 'c'))",c,175,332,0.35,0.332,1.0542168674698793
"(('D', 'a'), ('B', 'c'))",b,414,817,0.828,0.817,1.0134638922888617
"(('D', 'a'), ('B', 'c'))",o,287,599,0.574,0.599,0.9582637729549248
"(('D', 'a'), ('B', 'a'))",b,398,824,0.796,0.824,0.9660194174757283
"(('D', 'a'), ('B', 'a'))",o,276,580,0.552,0.58,0.9517241379310346
"(('D', 'a'), ('B', 'a'))",c,177,356,0.354,0.356,0.9943820224719101
"(('D', 'a'), ('C', 'a'))",o,272,579,0.544,0.579,0.9395509499136443
"(('D', 'a'), ('C', 'a'))",b,401,816,0.802,0.816,0.9828431372549021
"(('D', 'a'), ('C', 'a'))",c,169,355,0.338,0.355,0.9521126760563381
"(('D', 'a'), ('C', 'c'))",b,405,824,0.81,0.824,0.9830097087378642
"(('D', 'a'), ('C', 'c'))",c,170,347,0.34,0.347,0.9798270893371759
"(('D', 'a'), ('C', 'c'))",o,288,592,0.576,0.592,0.9729729729729729
"(('D', 'a'), ('D', 'c'))",b,462,935,0.924,0.935,0.9882352941176471
"(('D', 'a'), ('D', 'c'))",o,221,461,0.442,0.461,0.9587852494577006
"(('D', 'a'), ('E', 'c'))",b,418,833,0.836,0.833,1.0036014405762306
"(('D', 'a'), ('E', 'c'))",o,291,575,0.582,0.575,1.0121739130434784
"(('D', 'a'), ('E', 'c'))",c,230,501,0.46,0.501,0.9181636726546907
"(('D', 'c'), ('A', 'a'))",c,192,335,0.384,0.335,1.1462686567164178
"(('D', 'c'), ('A', 'a'))",o,288,583,0.576,0.583,0.9879931389365352
"(('D', 'c'), ('A', 'a'))",b,393,836,0.786,0.836,0.9401913875598087
"(('D', 'c'), ('B', 'c'))",c,188,332,0.376,0.332,1.1325301204819276
"(('D', 'c'), ('B', 'c'))",b,407,824,0.814,0.824,0.9878640776699029
"(('D', 'c'), ('B', 'c'))",o,285,578,0.57,0.578,0.986159169550173
"(('D', 'c'), ('B', 'a'))",b,402,824,0.804,0.824,0.975728155339806
"(('D', 'c'), ('B', 'a'))",o,267,593,0.534,0.593,0.9005059021922429
"(('D', 'c'), ('B', 'a'))",c,175,342,0.35,0.342,1.0233918128654969
"(('D', 'c'), ('C', 'c'))",c,180,357,0.36,0.357,1.0084033613445378
"(('D', 'c'), ('C', 'c'))",b,400,832,0.8,0.832,0.9615384615384617
"(('D', 'c'), ('C', 'c'))",o,284,577,0.568,0.577,0.9844020797227037
"(('D', 'c'), ('C', 'a'))",c,186,327,0.372,0.327,1.1376146788990824
"(('D', 'c'), ('C', 'a'))",b,398,833,0.796,0.833,0.9555822328931574
"(('D', 'c'), ('C', 'a'))",o,291,568,0.582,0.568,1.0246478873239437
"(('D', 'c'), ('D', 'c'))",b,398,794,0.796,0.794,1.0025188916876575
"(('D', 'c'), ('D', 'a'))",b,458,933,0.916,0.933,0.9817792068595927
"(('D', 'c'), ('D', 'a'))",o,229,469,0.458,0.469,0.9765458422174841
"(('D', 'c'), ('E', 'a'))",c,243,483,0.486,0.483,1.0062111801242235
"(('D', 'c'), ('E', 'a'))",b,408,835,0.816,0.835,0.9772455089820359
"(('D', 'c'), ('E', 'a'))",o,302,580,0.604,0.58,1.0413793103448277
"(('D', 'c'), ('E', 'c'))",c,237,459,0.474,0.459,1.0326797385620914
"(('D', 'c'), ('E', 'c'))",b,405,818,0.81,0.818,0.9902200488997557
"(('D', 'c'), ('E', 'c'))",o,291,575,0.582,0.575,1.0121739130434784
"(('D', 'a'), ('A', 'c'))",b,409,812,0.818,0.812,1.0073891625615763
"(('D', 'a'), ('A', 'c'))",o,298,585,0.596,0.585,1.0188034188034187
"(('D', 'a'), ('A', 'c'))",c,163,326,0.326,0.326,1.0
"(('D', 'a'), ('D', 'a'))",b,398,794,0.796,0.794,1.0025188916876575
"(('D', 'a'), ('E', 'a'))",b,412,811,0.824,0.811,1.0160295930949443
"(('D', 'a'), ('E', 'a'))",o,280,552,0.56,0.552,1.0144927536231885
"(('D', 'a'), ('E', 'a'))",c,234,472,0.468,0.472,0.9915254237288137
"(('D', 'c'), ('A', 'c'))",o,277,567,0.554,0.567,0.9770723104056439
"(('D', 'c'), ('A', 'c'))",b,403,830,0.806,0.83,0.9710843373493977
"(('D', 'c'), ('A', 'c'))",c,173,375,0.346,0.375,0.9226666666666666
"(('E', 'c'), ('A', 'a'))",o,283,583,0.566,0.583,0.9708404802744425
"(('E', 'c'), ('A', 'a'))",b,398,819,0.796,0.819,0.971916971916972
"(('E', 'c'), ('A', 'a'))",c,163,342,0.326,0.342,0.9532163742690059
"(('E', 'c'), ('B', 'c'))",o,304,588,0.608,0.588,1.034013605442177
"(('E', 'c'), ('B', 'c'))",b,400,809,0.8,0.809,0.9888751545117429
"(('E', 'c'), ('B', 'c'))",c,152,340,0.304,0.34,0.8941176470588235
"(('E', 'c'), ('B', 'a'))",b,395,807,0.79,0.807,0.9789343246592317
"(('E', 'c'), ('B', 'a'))",o,293,568,0.586,0.568,1.0316901408450705
"(('E', 'c'), ('B', 'a'))",c,176,352,0.352,0.352,1.0
"(('E', 'c'), ('C', 'a'))",b,415,814,0.83,0.814,1.0196560196560196
"(('E', 'c'), ('C', 'a'))",c,184,367,0.368,0.367,1.002724795640327
"(('E', 'c'), ('C', 'a'))",o,266,550,0.532,0.55,0.9672727272727273
"(('E', 'c'), ('D', 'a'))",o,284,574,0.568,0.574,0.9895470383275261
"(('E', 'c'), ('D', 'a'))",b,399,821,0.798,0.821,0.971985383678441
"(('E', 'c'), ('D', 'a'))",c,171,334,0.342,0.334,1.0239520958083832
"(('E', 'c'), ('D', 'c'))",b,409,808,0.818,0.808,1.0123762376237622
"(('E', 'c'), ('D', 'c'))",o,283,585,0.566,0.585,0.9675213675213675
"(('E', 'c'), ('D', 'c'))",c,177,335,0.354,0.335,1.0567164179104476
"(('E', 'c'), ('E', 'c'))",b,385,786,0.77,0.786,0.9796437659033078
"(('E', 'c'), ('C', 'c'))",o,291,608,0.582,0.608,0.9572368421052632
"(('E', 'c'), ('C', 'c'))",b,411,819,0.822,0.819,1.0036630036630036
"(('E', 'c'), ('C', 'c'))",c,169,353,0.338,0.353,0.9575070821529746
"(('E', 'c'), ('E', 'a'))",b,466,919,0.932,0.919,1.014145810663765
"(('E', 'c'), ('E', 'a'))",o,231,465,0.462,0.465,0.9935483870967742
"(('E', 'a'), ('A', 'a'))",b,406,827,0.812,0.827,0.9818621523579203
"(('E', 'a'), ('A', 'a'))",o,305,566,0.61,0.566,1.0777385159010602
"(('E', 'a'), ('A', 'a'))",c,175,353,0.35,0.353,0.9915014164305949
"(('E', 'a'), ('C', 'a'))",o,287,575,0.574,0.575,0.9982608695652174
"(('E', 'a'), ('C', 'a'))",b,412,808,0.824,0.808,1.0198019801980196
"(('E', 'a'), ('C', 'a'))",c,187,370,0.374,0.37,1.010810810810811
"(('E', 'a'), ('C', 'c'))",b,405,816,0.81,0.816,0.9926470588235295
"(('E', 'a'), ('C', 'c'))",o,295,579,0.59,0.579,1.0189982728842832
"(('E', 'a'), ('C', 'c'))",c,172,345,0.344,0.345,0.9971014492753623
"(('E', 'a'), ('E', 'c'))",b,471,938,0.942,0.938,1.004264392324094
"(('E', 'a'), ('E', 'c'))",o,237,472,0.474,0.472,1.0042372881355932
"(('E', 'a'), ('E', 'a'))",b,387,776,0.774,0.776,0.9974226804123711
"(('E', 'a'), ('B', 'a'))",b,406,825,0.812,0.825,0.9842424242424244
"(('E', 'a'), ('B', 'a'))",o,276,573,0.552,0.573,0.9633507853403143
"(('E', 'a'), ('B', 'a'))",c,177,339,0.354,0.339,1.0442477876106193
"(('E', 'a'), ('B', 'c'))",b,412,807,0.824,0.807,1.021065675340768
"(('E', 'a'), ('B', 'c'))",o,296,594,0.592,0.594,0.9966329966329966
"(('E', 'a'), ('B', 'c'))",c,194,343,0.388,0.343,1.131195335276968
"(('E', 'a'), ('D', 'c'))",b,410,803,0.82,0.803,1.021170610211706
"(('E', 'a'), ('D', 'c'))",o,292,575,0.584,0.575,1.0156521739130435
"(('E', 'a'), ('D', 'c'))",c,180,371,0.36,0.371,0.9703504043126684
"(('E', 'a'), ('D', 'a'))",b,401,838,0.802,0.838,0.9570405727923629
"(('E', 'a'), ('D', 'a'))",o,300,574,0.6,0.574,1.0452961672473868
"(('E', 'a'), ('D', 'a'))",c,196,372,0.392,0.372,1.053763440860215
"(('E', 'c'), ('A', 'c'))",b,398,806,0.796,0.806,0.9875930521091811
"(('E', 'c'), ('A', 'c'))",o,279,577,0.558,0.577,0.9670710571923745
"(('E', 'c'), ('A', 'c'))",c,187,358,0.374,0.358,1.0446927374301676
"(('E', 'a'), ('A', 'c'))",b,409,814,0.818,0.814,1.0049140049140048
"(('E', 'a'), ('A', 'c'))",c,180,349,0.36,0.349,1.0315186246418337
"(('E', 'a'), ('A', 'c'))",o,281,566,0.562,0.566,0.9929328621908129
"(('A', 'c'), ('A', 'a'), ('E', 'c'))",bbc,123,252,0.246,0.252,0.9761904761904762
"(('A', 'c'), ('A', 'a'), ('E', 'c'))",bbb,100,207,0.2,0.207,0.9661835748792271
"(('A', 'c'), ('A', 'a'), ('E', 'c'))",bbo,140,301,0.28,0.301,0.930232558139535
"(('A', 'c'), ('A', 'a'), ('E', 'c'))",obc,30,63,0.06,0.063,0.9523809523809523
"(('A', 'c'), ('A', 'a'), ('E', 'c'))",obb,61,129,0.122,0.129,0.945736434108527
"(('A', 'c'), ('A', 'a'), ('E', 'c'))",obo,42,73,0.084,0.073,1.1506849315068495
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",bbb,89,195,0.178,0.195,0.9128205128205128
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",bbc,132,259,0.264,0.259,1.0193050193050193
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",bbo,142,274,0.284,0.274,1.0364963503649633
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",obb,60,126,0.12,0.126,0.9523809523809523
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",obc,35,58,0.07,0.058,1.206896551724138
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",obo,33,66,0.066,0.066,1.0
"(('A', 'c'), ('A', 'a'), ('E', 'a'))",ooo,25,33,0.05,0.033,1.5151515151515151
"(('A', 'c'), ('A', 'a'), ('C', 'c'))",bbo,135,290,0.27,0.29,0.9310344827586208
"(('A', 'c'), ('A', 'a'), ('C', 'c'))",bbb,88,222,0.176,0.222,0.7927927927927927
"(('A', 'c'), ('A', 'a'), ('C', 'c'))",bbc,108,263,0.216,0.263,0.8212927756653992
"(('A', 'c'), ('A', 'a'), ('C', 'c'))",obo,38,75,0.076,0.075,1.0133333333333334
"(('A', 'c'), ('A', 'a'), ('C', 'c'))",obb,65,109,0.13,0.109,1.1926605504587156
"(('A', 'c'), ('A', 'a'), ('C', 'c'))",obc,41,66,0.082,0.066,1.2424242424242424
"(('A', 'c'), ('A', 'a'), ('A', 'c'))",bbb,190,406,0.38,0.406,0.9359605911330049
"(('A', 'c'), ('A', 'a'), ('A', 'c'))",bbo,97,231,0.194,0.231,0.8398268398268398
"(('A', 'c'), ('A', 'a'), ('A', 'c'))",obb,112,197,0.224,0.197,1.1370558375634519
"(('A', 'c'), ('A', 'a'), ('A', 'c'))",obo,44,93,0.088,0.093,0.9462365591397849
"(('A', 'c'), ('A', 'a'), ('D', 'c'))",bbo,125,301,0.25,0.301,0.8305647840531561
"(('A', 'c'), ('A', 'a'), ('D', 'c'))",bbc,122,250,0.244,0.25,0.976
"(('A', 'c'), ('A', 'a'), ('D', 'c'))",bbb,99,206,0.198,0.206,0.9611650485436894
"(('A', 'c'), ('A', 'a'), ('D', 'c'))",obo,28,75,0.056,0.075,0.7466666666666667
"(('A', 'c'), ('A', 'a'), ('D', 'c'))",obc,40,62,0.08,0.062,1.2903225806451613
"(('A', 'c'), ('A', 'a'), ('D', 'c'))",obb,54,112,0.108,0.112,0.9642857142857143
"(('A', 'c'), ('A', 'a'), ('C', 'a'))",bbc,119,253,0.238,0.253,0.9407114624505928
"(('A', 'c'), ('A', 'a'), ('C', 'a'))",bbb,102,221,0.204,0.221,0.923076923076923
"(('A', 'c'), ('A', 'a'), ('C', 'a'))",bbo,148,310,0.296,0.31,0.9548387096774194
"(('A', 'c'), ('A', 'a'), ('C', 'a'))",obc,35,73,0.07,0.073,0.9589041095890413
"(('A', 'c'), ('A', 'a'), ('C', 'a'))",obb,55,113,0.11,0.113,0.9734513274336283
"(('A', 'c'), ('A', 'a'), ('C', 'a'))",obo,39,72,0.078,0.072,1.0833333333333335
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",bbc,127,254,0.254,0.254,1.0
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",bbo,129,308,0.258,0.308,0.8376623376623377
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",bbb,99,209,0.198,0.209,0.9473684210526316
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",ooc,26,42,0.052,0.042,1.238095238095238
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",obc,33,58,0.066,0.058,1.1379310344827587
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",obo,42,74,0.084,0.074,1.1351351351351353
"(('A', 'c'), ('A', 'a'), ('B', 'a'))",obb,63,120,0.126,0.12,1.05
"(('A', 'c'), ('A', 'a'), ('B', 'c'))",bbo,144,327,0.288,0.327,0.8807339449541284
"(('A', 'c'), ('A', 'a'), ('B', 'c'))",bbc,119,243,0.238,0.243,0.9794238683127572
"(('A', 'c'), ('A', 'a'), ('B', 'c'))",bbb,104,220,0.208,0.22,0.9454545454545454
